-3.3981,-10.579,-10.145
-3.3775,-10.73,-9.9914
-3.1743,-10.828,-9.8942
-3.0018,-10.928,-9.7982
-2.9762,-11.031,-9.6749
-2.9619,-11.072,-9.5421
-2.8693,-11.084,-9.4598
-2.6293,-11.064,-9.447
-2.4103,-11.027,-9.4644
-2.3465,-11.063,-9.4661
-2.2723,-11.081,-9.4578
-2.134,-11.076,-9.52
-2.0438,-11.119,-9.5145
-1.9152,-11.07,-9.4979
-1.8183,-11.071,-9.5559
-1.7326,-11.143,-9.5238
-1.6698,-11.26,-9.432
-1.5711,-11.38,-9.4301
-1.4004,-11.461,-9.4715
-1.1761,-11.587,-9.4712
-1.0341,-11.809,-9.3963
-0.85729,-11.99,-9.4226
-0.63075,-12.098,-9.4462
-0.37359,-12.149,-9.4498
-0.084872,-12.161,-9.502
0.019655,-12.282,-9.4448
0.00093354,-12.475,-9.3221
0.068694,-12.651,-9.2714
0.18237,-12.802,-9.2776
0.34392,-12.901,-9.2963
0.45752,-12.981,-9.3229
0.58481,-13.091,-9.3511
0.72294,-13.178,-9.3982
0.84277,-13.243,-9.4274
0.95171,-13.3,-9.4587
1.0216,-13.429,-9.4717
1.0866,-13.529,-9.4672
1.1072,-13.585,-9.4628
1.1204,-13.738,-9.3883
1.1872,-13.873,-9.4059
1.1823,-13.968,-9.444
1.1626,-14.231,-9.3854
1.2004,-14.449,-9.3142
1.2449,-14.62,-9.2834
1.3603,-14.843,-9.3076
1.4539,-15.074,-9.3144
1.5674,-15.362,-9.3203
1.7188,-15.614,-9.388
1.923,-15.915,-9.5205
2.3091,-16.465,-9.6991
2.8329,-17.257,-9.7912
3.5279,-17.883,-9.9959
4.0662,-18.418,-10.505
4.685,-19.458,-10.739
5.7094,-21.22,-10.426
7.5979,-23.146,-10.176
9.9785,-24.773,-10.227
12.176,-26.369,-10.379
14.476,-28.15,-10.736
16.901,-29.986,-11.223
19.219,-31.949,-11.681
21.381,-34.097,-12.09
23.318,-36.124,-12.408
24.838,-38.015,-12.468
26.025,-39.898,-12.406
26.98,-41.737,-12.319
27.359,-43.284,-11.977
27.201,-44.588,-11.409
27.013,-45.736,-10.771
26.813,-46.679,-9.9836
26.437,-47.551,-9.0887
26.276,-48.491,-8.3764
25.906,-49.647,-7.1685
25.26,-51.03,-5.6531
25.453,-52.245,-4.7814
25.72,-52.806,-3.3377
25.844,-53.626,-2.1773
24.671,-54.733,-0.71129
22.231,-56.196,1.3016
20.184,-57.662,3.3515
18.738,-58.809,5.1736
17.437,-60.185,6.2714
16.786,-61.48,6.8405
16.629,-62.625,6.939
16.076,-63.334,7.4957
14.218,-63.307,9.2837
12.015,-63.644,11.053
9.8288,-64.022,13.327
7.8667,-64.172,15.267
6.2989,-64.341,16.487
4.9309,-64.725,17.551
3.1813,-65.359,19.234
1.2607,-65.904,21.465
-0.93572,-66.414,23.611
-3.5458,-66.82,26.169
-6.1425,-67.215,29.051
-9.0581,-67.95,31.945
-11.843,-68.573,34.88
-14.601,-69.009,37.876
-17.332,-69.244,40.859
-20.173,-69.327,43.747
-23.08,-69.331,46.53
-25.681,-69.299,49.158
-28.081,-69.303,51.704
-30.381,-69.269,54.13
-32.65,-69.117,56.519
-34.864,-68.861,58.913
-37.114,-68.498,61.36
-39.407,-68.091,63.785
-41.473,-67.689,66.056
-43.292,-67.378,68.111
-44.545,-67.165,69.726
-45.918,-66.986,71.29
-47.383,-66.988,72.82
-48.574,-67.031,74.225
-49.382,-66.987,75.363
-50.179,-66.973,76.33
-50.964,-66.913,77.174
-51.286,-66.698,77.819
-50.548,-66.159,78.192
-49.556,-65.527,78.2
-50.333,-65.473,78.931
-51.461,-65.727,80.153
-52.748,-66.102,81.466
-54.394,-66.586,83.04
-55.537,-66.831,84.533
-56.829,-66.773,86.108
-58.138,-66.43,87.566
-59.082,-65.937,88.653
-60.27,-65.545,89.818
-61.494,-65.297,91.141
-62.486,-65.089,92.365
-63.299,-64.862,93.329
-63.646,-64.579,93.83
-63.904,-64.309,94.154
-64.41,-64.174,94.572
-64.899,-64.123,94.967
-65.44,-64.126,95.326
-65.804,-64.174,95.551
-66.271,-64.291,95.875
-66.895,-64.439,96.331
-67.649,-64.583,97.001
-68.123,-64.638,97.536
-68.265,-64.624,97.803
-67.963,-64.57,97.556
-66.827,-64.469,96.514
-67.113,-64.627,95.955
-68.551,-65.033,95.811
-67.598,-64.907,95.028
-67.829,-63.993,95.544
-68.771,-62.356,96.82
-69.808,-60.504,98.319
-71.685,-58.737,100.15
-73.69,-57.041,101.52
-75.263,-55.621,102.07
-75.895,-54.968,101.96
-77.038,-55.156,102.53
-79.211,-55.906,104.45
-81.401,-56.705,106.77
-84.033,-57.332,109.17
-87.962,-57.901,112.13
-92.347,-58.379,115.34
-97.879,-58.837,119.44
-104.5,-59.146,124.35
-111.38,-59.325,129.36
-117.9,-57.772,133.47
-123.5,-55.825,136.79
-126.52,-54.139,138.81
-126.58,-51.99,137.87
-126.82,-48.811,136.1
-126.55,-45.22,134.57
-125.92,-42.019,133.49
-125.23,-38.248,131.92
-124.71,-34.111,129.66
-125.5,-29.82,128.67
-126.77,-25.779,128.94
-128.16,-22.283,129.85
-127.49,-23.137,129.85
-125.96,-26.299,129.51
-125.81,-27.922,129.7
-125.89,-28.818,129.04
-125.81,-29.88,127.66
-125.51,-31.128,127.08
-125.47,-31.906,126.68
-125.29,-32.806,125.72
-124.37,-34.371,124.29
-123.27,-36.098,122.75
-122.57,-37.629,121.67
-122.82,-38.131,121.26
-122.02,-38.013,120.36
-119.92,-37.27,118.53
-118.62,-35.931,117.09
-118.16,-34.043,116.47
-118.09,-31.064,116.08
-118.38,-27.633,116.1
-118.47,-25.436,116.1
-118.94,-24.388,116.61
-119.2,-23.363,117.16
-119.13,-21.623,117.14
-119.38,-20.092,116.34
-119.66,-20.004,115.18
-119.75,-19.514,114.03
-120.24,-18.35,112.46
-121.24,-17.153,110.68
-122.31,-15.74,108.99
-123.28,-14.24,107.41
-124.21,-12.772,105.72
-125.18,-11.53,103.99
-126.1,-10.452,102.41
-126.8,-9.3176,101.17
-127.33,-8.3628,100.34
-127.78,-7.7112,99.569
-128.15,-7.4235,98.622
-128.33,-6.8536,97.629
-128.48,-5.9705,96.984
-128.62,-5.534,96.876
-128.66,-5.4952,96.909
-128.79,-5.904,96.636
-128.75,-6.3418,96.361
-128.65,-6.4512,96.425
-128.6,-6.4746,96.623
-128.51,-6.5791,96.955
-128.19,-7.0362,97.447
-127.84,-7.5615,97.878
-127.54,-8.2872,97.866
-127.02,-9.5277,97.655
-126.55,-11.201,97.719
-125.61,-13.095,97.528
-124.82,-14.073,97.584
-124.69,-13.867,97.67
-124.33,-13.296,97.216
-124.28,-12.508,97.105
-124.74,-10.994,97.763
-124.67,-8.7476,98.088
-124.86,-6.4024,98.394
-125.58,-5.0095,98.441
-125.51,-3.484,98.28
-125.58,-3.9525,98.278
-125.54,-5.241,98.496
-125.29,-5.5455,98.532
-125.39,-5.8506,98.311
-125.4,-6.1857,98.131
-125.6,-6.3257,97.962
-125.95,-6.6914,98.034
-126.07,-7.534,98.558
-126.13,-8.1823,99.284
-126.37,-8.1432,99.504
-126.59,-7.8157,99.168
-125.98,-8.0109,98.411
-125.1,-8.7609,98.135
-124.86,-9.7569,98.788
-125.02,-10.446,99.269
-124.81,-10.974,99.335
-124.4,-10.985,99.001
-124.63,-10.23,98.93
-125.06,-8.83,98.874
-126.44,-7.7393,98.828
-127.33,-7.3612,98.551
-127.57,-5.2781,97.986
-127.99,-3.8704,97.317
-128.4,-5.1912,96.934
-128.35,-6.2829,96.75
-128.15,-6.4946,96.203
-127.86,-6.4894,95.732
-127.7,-6.5985,95.449
-127.7,-6.6586,95.235
-127.65,-6.7562,95.036
-127.59,-6.8196,94.817
-127.59,-6.8721,94.558
-127.64,-6.9264,94.237
-127.67,-7.0454,93.871
-127.71,-7.1275,93.488
-127.77,-7.1814,93.048
-127.78,-7.2482,92.67
-127.74,-7.3206,92.366
-127.76,-7.3849,92.099
-127.72,-7.456,91.969
-127.69,-7.4906,91.903
-127.68,-7.5165,91.815
-127.62,-7.5831,91.804
-127.56,-7.6412,91.779
-127.53,-7.6928,91.709
-127.48,-7.7574,91.69
-127.44,-7.7972,91.657
-127.42,-7.8577,91.607
-127.37,-7.9488,91.575
-127.34,-8.0212,91.521
-127.29,-8.0782,91.505
-127.24,-8.1098,91.542
-127.17,-8.2108,91.61
-127.1,-8.3115,91.665
-127.03,-8.3935,91.652
-126.96,-8.4619,91.61
-126.83,-8.5091,91.582
-126.73,-8.4082,91.54
-126.49,-7.8935,91.444
-126.22,-7.1907,91.437
-126.23,-7.0866,91.362
-126.16,-7.1856,91.251
-126.11,-7.2697,91.209
-126.1,-7.7721,91.465
-126.15,-8.7183,92.042
-126.31,-9.5469,92.587
-126.62,-10.117,92.797
-126.84,-10.924,92.845
-126.82,-11.887,92.722
-126.32,-12.695,92.447
-125.69,-12.994,92.225
-125.01,-13.02,91.569
-124.45,-12.416,90.876
-124.02,-11.772,90.372
-123.88,-11.809,90.195
-124.02,-11.707,90.622
-124.18,-10.74,90.921
-124.63,-9.4245,91.295
-125.49,-8.9342,91.747
-125.72,-7.1646,91.79
-125.94,-6.155,91.85
-126.27,-7.5968,92.001
-126.2,-8.576,91.951
-126.15,-8.7767,91.498
-126.09,-8.6397,91.025
-125.89,-8.9879,90.877
-125.85,-9.8288,90.98
-125.99,-10.666,91.095
-126.07,-11.41,91.272
-126.14,-11.937,91.413
-126.19,-12.176,91.515
-126.31,-12.315,91.722
-126.42,-12.438,91.926
-126.47,-12.544,92.122
-126.46,-12.535,92.271
-126.37,-12.468,92.346
-126.27,-12.397,92.405
-126.17,-12.407,92.407
-126.09,-12.498,92.392
-125.98,-12.599,92.356
-125.88,-12.608,92.285
-125.78,-12.578,92.217
-125.7,-12.624,92.163
-125.61,-12.72,92.125
-125.57,-12.788,92.063
-125.5,-12.863,92.001
-125.44,-12.935,91.936
-125.4,-12.967,91.85
-125.34,-13.009,91.79
-125.27,-13.048,91.72
-125.22,-13.101,91.622
-125.16,-13.147,91.546
-125.1,-13.188,91.469
-125.05,-13.227,91.392
-125.01,-13.238,91.318
-124.95,-13.247,91.237
-124.9,-13.309,91.145
-124.85,-13.341,91.054
-124.79,-13.376,90.974
-124.71,-13.463,90.918
-124.64,-13.523,90.87
-124.57,-13.534,90.848
-124.5,-13.555,90.833
-124.44,-13.604,90.795
-124.39,-13.633,90.743
-124.34,-13.628,90.678
-124.27,-13.696,90.617
-124.23,-13.803,90.551
-124.18,-13.851,90.499
-124.11,-13.863,90.473
-124.07,-13.904,90.44
-124.01,-13.939,90.415
-123.95,-13.942,90.378
-123.91,-13.954,90.332
-123.86,-13.992,90.3
-123.8,-14.052,90.251
-123.75,-14.118,90.183
-123.73,-14.154,90.155
-123.71,-14.174,90.137
-123.7,-14.209,90.122
-123.68,-14.27,90.098
-123.65,-14.333,90.077
-123.65,-14.424,90.059
-123.63,-14.526,90.045
-123.62,-14.626,90.04
-123.63,-14.699,90.035
-123.63,-14.77,90.012
-123.64,-14.856,89.983
-123.62,-14.935,89.952
-123.62,-14.984,89.895
-123.62,-15.028,89.871
-123.61,-15.096,89.871
-123.58,-15.157,89.864
-123.57,-15.216,89.839
-123.56,-15.275,89.797
-123.53,-15.336,89.781
-123.51,-15.399,89.771
-123.49,-15.48,89.754
-123.48,-15.575,89.737
-123.45,-15.645,89.736
-123.43,-15.719,89.728
-123.41,-15.795,89.713
-123.37,-15.881,89.706
-123.33,-15.961,89.677
-123.3,-16.027,89.657
-123.27,-16.087,89.627
-123.24,-16.12,89.575
-123.21,-16.139,89.483
-123.17,-16.152,89.344
-123.1,-16.158,89.203
-123.01,-16.199,89.086
-122.97,-16.437,89.05
-123.2,-17.161,89.174
-123.75,-19.114,90.157
-124.83,-23.089,92.287
-126.79,-27.682,95.363
-129.37,-31.139,99.15
-132.2,-34.709,103.82
-136.05,-39.04,109.99
-141.13,-42.449,117.47
-147.02,-44.195,126.69
-153.19,-44.104,136.37
-159.01,-42.294,146.21
-164.41,-39.321,155.68
-168.54,-35.521,162.96
-170.8,-30.605,168.58
-171.74,-24.872,174.44
-171.55,-18.626,165.73
-170.4,-12.048,-143.66
-168.77,-5.6791,-184.38
-167.47,0.02824,-170.03
-166.54,5.2594,-174.34
-165.21,10.371,-167.85
-164.3,14.457,-168.07
-164.38,16.64,-164.26
-163.11,19.026,-162.4
-160.8,21.451,-158.75
-159.58,22.645,-155.94
-158.25,24.063,-152.77
-156.75,25.41,-149.56
-154.43,26.663,-145.89
-150.09,28.277,-141.61
-137.15,30.981,-134.5
-119.21,34.601,-128.05
-111.22,37.611,-133.02
-102.54,43.812,-138.98
-88.544,50.87,-138.38
-82.291,56.581,-144.08
-78.363,64.524,-147.6
-61.103,67.466,-134.56
-47.262,66.754,-123.52
-34.596,66.403,-111.99
-9.0164,62.567,-85.749
5.73,53.82,-66.004
9.4669,45.262,-44.066
-32.985,32.011,-64.631
-20.257,50.899,-27.002
-16.68,60.47,-14.184
-71.566,9.6555,-98.77
-36.124,-50.061,-97.244
42.021,-46.746,102.59
67.011,16.732,93.614
4.9093,59.942,2.8909
-65.186,27.545,-74.163
-52.959,-38.405,-119.27
23.587,-55.182,67.658
70.702,-1.649,116.81
28.608,54.896,22.003
-50.918,43.544,-45.41
-68.584,-19.839,-132.04
-5.8944,-58.692,0.26817
60.97,-28.335,127.9
59.205,35.483,64.09
-14.69,59.648,-12.312
-68.162,16.56,-86.909
-51.978,-43.367,-120.58
25.364,-55.85,76.339
66.09,-7.3518,110.61
45.412,48.802,47.629
-36.765,55.09,-37.783
-67.74,3.2337,-94.993
-43.349,-49.565,-114.58
38.05,-52.716,95.744
65.45,-0.094566,100.89
40.646,51.605,43.826
-43.083,53.147,-46.173
-67.842,0.095418,-97.716
-41.837,-50.689,-105.03
39.424,-51.929,109.1
66.362,-0.37208,94.641
41.829,51.719,50.387
-40.227,53.437,-47.605
-68.763,3.2091,-92.112
-45.84,-49.437,-114.21
33.837,-53.923,103.91
65.774,-5.6832,97.031
48.819,47.859,59.722
-32.431,57.699,-40.841
-66.88,10.11,-80.025
-54.856,-42.175,-133.27
22.74,-59.626,68.557
63.017,-15.153,112.36
58.625,36.664,67.429
-14.028,63.254,-17.43
-64.8,23.572,-71.45
-62.792,-27.641,-131.11
-5.3146,-62.243,-8.883
59.975,-32.673,136.6
62.443,18.488,69.074
23.328,60.486,33.65
-57.265,44.513,-71.073
-64.477,-5.9161,-91.729
-43.154,-52.286,-117.28
38.971,-53.582,112.95
63.701,-7.3468,92.282
54.9,42.167,70.881
-17.797,61.649,-27.454
-65.205,22.925,-70.558
-63.357,-25.767,-129.6
-12.87,-62.047,-28.861
55.328,-37.643,142.72
63.577,9.0246,68.226
39.248,55.94,59.024
-42.969,53.948,-61.534
-63.533,8.4195,-71.08
-59.367,-38.294,-144.4
11.288,-62.933,27.547
59.727,-25.98,131.64
62.178,19.426,65.85
24.58,60.969,38.221
-54.589,47.35,-72.497
-62.187,0.31479,-77.937
-53.785,-44.066,-140.76
22.045,-60.694,68.8
61.95,-21.376,119.81
60.592,24.403,67.966
19.11,61.265,29.554
-56.384,44.893,-74.964
-63.454,-1.0711,-78.744
-51.927,-45.421,-142.29
20.209,-59.504,62.563
61.709,-22.477,122.04
61.158,22.753,67.142
22.354,60.609,36.52
-51.228,46.57,-71.558
-63.927,3.1008,-75.239
-55.385,-41.636,-144.01
11.968,-61.236,45.721
58.824,-27.185,131.48
61.882,16.171,66.524
32.492,57.678,50.39
-44.487,52.555,-63.801
-62.534,9.5898,-69.252
-59.843,-33.507,-142.88
-2.2291,-62.229,-10.017
56.554,-35.657,142.15
60.506,8.1822,68.953
44.785,50.674,64.259
-31.966,58.631,-47.431
-63.169,18.943,-68.628
-61.638,-24.499,-128.07
-20.72,-59.513,-59.818
49.868,-45,141.47
60.456,-1.8859,78.76
53.819,41.766,72.206
-11.984,61.767,-18.641
-61.367,29.94,-72.192
-62.242,-13.047,-104.06
-38.51,-53.83,-112.83
35.319,-53.653,116.63
59.958,-13.621,100.86
59.061,29.144,70.731
11.529,61.972,18.447
-54.448,42.323,-72.445
-61.918,-0.26122,-78.938
-52.849,-42.339,-144.92
13.307,-60.449,49.927
58.084,-27.581,131.57
60.073,14.689,67.682
35.976,54.488,53.023
-38.662,54.95,-55.722
-62.151,14.635,-69.34
-60.135,-27.38,-133.36
-16.217,-59.559,-51.07
50.157,-43.379,143.18
59.61,-1.1897,78.008
52.93,40.97,71.264
-9.6071,61.333,-15.173
-60.294,31.933,-73.009
-61.596,-10.404,-97.754
-42.23,-50.554,-124.27
27.803,-55.575,104.58
59.344,-18.914,110.12
59.265,23.082,70.323
23.053,58.895,34.779
-46.125,48.334,-65.049
-61.773,7.9664,-72.044
-57.241,-33.782,-143.74
-4.5117,-60.48,-0.20287
52.176,-37.133,145.45
59.351,3.6065,71.691
48.304,45.035,67.316
-17.842,60.212,-26.148
-59.114,27.222,-71.538
-60.78,-13.294,-104.77
-37.664,-51.894,-116.9
31.777,-54.13,115.16
57.49,-16.27,105.97
57.944,24.104,70.982
20.909,58.219,30.509
-46.883,47.966,-64.382
-60.068,7.4275,-71.842
-56.168,-32.673,-143.09
-6.4599,-59.086,-20.035
51.549,-38.837,145.79
58.051,2.0727,74.669
49.191,42.119,68.041
-11.282,59.54,-16.995
-58.329,31.215,-73.183
-59.861,-9.488,-94.495
-42.356,-48.024,-133.28
22.304,-55.565,94.013
57.24,-22.356,117.54
57.868,18.037,70.712
30.657,54.669,44.474
-36.279,52.12,-51.853
-60.049,15.218,-71.058
-58.095,-24.552,-129.92
-20.568,-56.963,-64.273
41.99,-45.654,145.05
57.578,-7.192,85.343
54.17,32.636,72.091
6.0873,59.87,9.2439
-51.134,40.356,-69.39
-59.568,1.061,-77.529
-51.542,-38.116,-149.09
3.8906,-58.635,18.431
52.146,-33.1,142.17
57.307,6.2952,71.688
44.669,44.937,61.988
-17.846,58.296,-24.357
-57.25,27.666,-74.043
-59.174,-11.905,-97.135
-38.709,-48.502,-134.63
24.162,-54.541,98.146
59.946,-22.565,110.88
57.517,-7.8804,72.042
59.413,-9.1411,79.999
60.025,-7.7899,74.839
60.374,-7.2127,79.028
60.859,-6.3535,75.012
58.852,-5.2643,77.687
58.89,-5.1342,77.774
59.245,-4.8087,78.553
59.692,-3.8484,77.694
60.401,-3.22,76.399
60.531,-2.6461,75.97
60.242,-1.98,75.567
60.277,-1.435,75.056
60.367,-1.0538,74.705
60.17,-0.73816,74.691
59.814,-0.40971,75.156
59.786,-0.083213,75.806
59.879,0.099071,76.433
59.865,0.070008,77.195
59.926,0.077079,77.936
60.232,0.18784,78.465
60.533,0.27291,78.873
60.852,0.34494,79.009
61.057,0.43052,78.953
61.099,0.48376,78.965
61.18,0.47987,78.958
61.3,0.40092,78.891
61.399,0.3353,78.976
61.578,0.27165,78.914
61.782,0.22821,78.828
61.902,0.24932,78.82
62.025,0.28765,78.73
62.182,0.30539,78.619
62.298,0.28969,78.571
62.356,0.25667,78.549
62.447,0.21801,78.519
62.478,0.20753,78.485
62.573,0.22652,78.393
62.683,0.24784,78.281
62.75,0.28203,78.209
62.808,0.2869,78.121
62.828,0.31103,78.088
62.871,0.3316,78.071
62.961,0.37074,78.079
63.088,0.4178,78.081
63.206,0.44284,78.058
63.301,0.47617,78.071
63.411,0.4932,78.015
63.495,0.49819,77.943
63.585,0.49703,77.933
63.719,0.49805,77.903
63.819,0.50916,77.9
63.944,0.51448,77.876
64.069,0.52211,77.811
64.181,0.54368,77.79
64.324,0.52664,77.735
64.393,0.51741,77.745
64.476,0.52899,77.728
64.621,0.53101,77.72
64.7,0.54947,77.714
64.789,0.55747,77.664
64.875,0.57159,77.64
64.935,0.57998,77.631
65,0.57764,77.593
65.091,0.58346,77.56
65.151,0.6061,77.602
65.245,0.62179,77.581
65.346,0.64704,77.588
65.436,0.66817,77.61
65.547,0.66958,77.616
65.638,0.68181,77.61
65.707,0.69706,77.618
65.808,0.70652,77.656
65.934,0.7108,77.678
66.059,0.71527,77.708
66.196,0.72668,77.723
66.308,0.73505,77.698
66.403,0.74234,77.683
66.471,0.74787,77.688
66.478,0.75211,77.71
66.513,0.73867,77.749
66.57,0.72462,77.756
66.629,0.74207,77.767
66.758,0.75301,77.766
66.887,0.76606,77.77
67.003,0.78861,77.79
67.117,0.82445,77.764
67.338,0.87409,77.657
67.746,0.91938,77.471
68.247,1.1293,77.227
68.718,1.3428,76.886
69.095,1.4633,76.65
69.5,1.9887,76.874
69.788,2.8006,76.885
69.894,3.3428,76.071
70.347,3.6821,75.175
70.977,3.8503,74.018
71.187,3.9092,72.508
71.476,3.9437,71.057
72.056,3.9812,69.839
72.498,3.9132,69.182
72.606,4.0528,69.98
72.603,4.589,72.168
72.278,5.3421,74.848
71.829,6.263,76.57
71.983,6.9758,76.844
72.332,7.6548,76.686
72.702,8.5792,76.933
72.912,9.8337,77.33
72.774,11.389,77.306
73.009,13.086,76.836
73.883,15.297,76.586
74.853,17.674,76.586
75.56,19.841,76.126
76.255,21.92,75.725
76.612,23.425,75.393
76.922,24.538,74.937
77.396,25.58,74.491
77.745,26.325,74.213
77.663,26.712,73.468
77.67,27.232,72.56
77.639,27.856,72.324
77.791,28.463,72.726
77.849,28.741,72.829
77.909,28.786,72.494
77.921,28.77,71.941
77.94,28.702,71.427
77.923,28.681,71.136
77.889,28.673,70.9
77.983,28.573,70.66
77.937,28.435,70.318
77.895,28.357,69.999
77.966,28.297,69.702
78.005,28.282,69.359
77.984,28.413,69.238
77.885,28.583,69.355
77.905,28.707,69.602
77.977,28.817,69.994
77.802,28.913,70.199
77.039,28.927,69.657
75.953,28.94,68.631
75.299,29.133,67.562
73.843,29.15,66.072
70.985,28.913,64.443
68.457,28.795,63.724
67.27,28.858,63.868
66.656,28.831,63.574
65.545,28.561,62.204
64.262,28.565,60.769
62.68,28.619,59.428
60.696,28.477,57.95
58.643,28.217,56.45
56.643,27.867,55.037
54.656,27.505,53.543
52.909,26.916,51.816
51.552,26.213,50.102
50.695,25.721,48.69
50.268,25.339,47.547
49.687,25.017,46.546
48.892,24.585,45.682
47.874,24.106,44.76
46.874,23.713,43.848
46.168,23.393,43.083
45.809,23.254,42.559
45.609,23.207,42.223
45.464,23.208,42.001
45.236,23.129,41.687
44.953,22.997,41.218
44.554,22.752,40.649
44.133,22.52,40.155
43.858,22.331,39.687
43.717,22.227,39.331
43.589,22.177,39.116
43.516,22.11,38.871
43.631,22.118,38.692
43.786,22.058,38.505
43.94,22.021,38.349
44.282,21.892,38.29
44.683,21.512,37.972
45.276,21.092,37.317
46.021,20.314,36.506
46.251,19.459,35.902
45.97,19.019,35.628
45.974,18.768,35.469
46.342,18.713,35.468
46.696,18.775,35.58
47.047,18.743,35.708
47.474,18.759,35.962
47.952,18.886,36.13
48.256,18.852,35.931
48.221,18.916,35.688
48.156,18.849,35.706
48.398,18.832,35.714
48.727,19.001,35.678
48.858,19.036,35.577
48.86,19.227,35.467
49.059,19.707,35.477
49.243,20.13,35.526
49.27,20.128,35.494
49.422,20.173,35.308
49.589,20.163,35.074
49.806,20.172,34.982
50.083,20.314,35.057
50.139,20.403,34.998
50.031,20.445,34.997
50.069,20.491,34.994
50.149,20.57,34.802
50.178,20.669,34.717
50.238,20.741,34.717
50.336,20.708,34.587
50.117,20.699,34.464
50.085,20.569,34.615
50.34,20.462,34.609
50.365,20.483,34.317
50.758,20.652,34.117
50.908,20.932,34.097
51.027,21.144,34.088
51.254,21.408,34.048
51.473,21.726,34.078
51.699,22.164,34.195
52.118,22.588,34.257
52.67,22.747,34.204
52.686,22.995,34.18
52.669,23.537,34.573
53.137,23.984,34.976
53.497,24.182,35.007
53.325,24.299,34.838
